Type	ID	Name	Caption	Modified	Version List	Date	Time	Compiled	Locked	Locked By
1	6085580	Template Field	Template Field	No	DCW13.70.00.3.50.05	28-11-13	01:00:00	Yes	No	
1	6085581	Template Field Caption	Field Caption	No	DCW13.70.00.3.00	09-05-10	01:00:00	Yes	No	
1	6085582	Template Field Transl.	Template Field Translation	No	DCW13.70.00.3.50.07	04-03-14	01:00:00	Yes	No	
1	6085583	Template Field Rule	Field Rule	No	DCW13.70.00.3.50	17-07-13	01:00:00	Yes	No	
1	6085584	Data Translation	Data Translation	No	DCW13.70.00.3.00	23-05-11	01:00:00	Yes	No	
1	6085585	Document Capture Cue	Document Capture Cue	Yes	DCW16.00.00.3.50,NL1.00	24-02-15	10:45:38	Yes	No	
1	6085586	Data Translation Dimension	Data Translation Dimension	No	DCW13.70.00.3.50	20-06-13	01:00:00	Yes	No	
1	6085587	Templ. Field Cap. Suggestion	Field Caption Suggestions	No	DCW13.70.00.3.00	28-09-10	01:00:00	Yes	No	
1	6085588	Template Search Text	Template Search Text	No	DCW13.70.00.3.01	16-07-12	01:00:00	Yes	No	
1	6085589	Log Rename Table	Log Rename Table	No	DCW13.70.00.3.50.02	14-10-13	01:00:00	Yes	No	
1	6085590	DC Document	Document	No	DCW13.70.00.3.50.07	03-03-14	01:00:00	Yes	No	
1	6085591	Document Page	Document Page	No	DCW13.70.00.3.00	25-07-10	01:00:00	Yes	No	
1	6085592	Document Word	Document Word	No	DCW13.70.00.3.01	16-07-12	01:00:00	Yes	No	
1	6085593	Document Value	Document Value	No	DCW13.70.00.3.50	23-08-13	01:00:00	Yes	No	
1	6085594	Document Comment	Document Comment	No	DCW13.70.00.3.00	08-12-10	01:00:00	Yes	No	
1	6085595	Temp. Document Field	Temp. Document Field	No	DCW13.70.00.3.02	11-11-12	01:00:00	Yes	No	
1	6085596	Temp. Document Line	Temp. Document Line	No	DCW13.70.00.3.02	11-11-12	01:00:00	Yes	No	
1	6085597	Temp. Capture Field Validation	Temp. Capture Field Validation	No	DCW13.70.00.3.02	11-11-12	01:00:00	Yes	No	
1	6085598	Document Category Source Excl.	Source Exclusion	No	DCW13.70.00.3.50.06	21-01-14	01:00:00	Yes	No	
1	6085599	Temp. Document Page	Temp. Document Page	No	DCW13.70.00.3.50	11-09-13	01:00:00	Yes	No	
1	6085610	DC Document Search Result	Document Search Result	No	DCW13.70.00.3.01	16-07-12	01:00:00	Yes	No	
1	6085620	Connection Endpoint	Connection Endpoint	No	DCW13.70.00.3.02	11-11-12	01:00:00	Yes	No	
1	6085700	Purch. Doc. Match	Purch. Doc. Match	No	DCW13.70.00.3.50	09-07-13	01:00:00	Yes	No	
1	6085701	Purch. Approval Amounts	Purch. Approval Amounts	No	DCW13.70.00.3.02	11-11-12	01:00:00	Yes	No	
1	6085715	Payment Mgnt. Type Mapping	Payment Mgnt. Type Mapping	No	DCDK3.70.00.3.00	06-04-11	01:00:00	Yes	No	
1	6085725	Approval Flow	Approval Flow	No	DCW13.70.00.3.50	01-03-13	01:00:00	Yes	No	
1	6085726	Approval Flow Line	Approver	No	DCW13.70.00.3.50	04-03-13	01:00:00	Yes	No	
1	6085730	Purch. Allocation Header	Purch. Allocation Header	No	DCW17.00.00.3.50.07	13-03-14	01:00:00	Yes	No	
1	6085731	Purch. Allocation Line	Purch. Allocation Line	No	DCW17.00.00.3.50.07	13-03-14	01:00:00	Yes	No	
1	6085732	Purch. Alloc. Entry	Purch. Alloc. Entry	No	DCW17.00.00.3.50.07	06-03-14	01:00:00	Yes	No	
1	6085733	TDC Line Capture Buffer	TDC Line Capture Buffer	No	DCDK3.70.00.3.00	30-05-12	01:00:00	Yes	No	
1	6085734	Approval Admin Perm. Check	Approval Admin Perm. Check	No	DCW13.70.00.3.02	11-11-12	01:00:00	Yes	No	
1	6085735	Purch. Alloc. Post. Buffer	Purch. Alloc. Post. Buffer	No	DCW13.70.00.3.02	11-11-12	01:00:00	Yes	No	
1	6085736	Approval Reminder E-Mail Setup	Approval Reminder E-Mail Setup	No	DCW13.70.00.3.50	03-04-13	01:00:00	Yes	No	
1	6085737	E-mail Text	E-mail Text	No	DCW13.70.00.3.02	11-11-12	01:00:00	Yes	No	
1	6085738	Approval Entries by Approver	Approval Entries by Approver	No	DCW13.70.00.3.02.01	27-02-13	01:00:00	Yes	No	
1	6085740	Event Register	Event Register	No	DCW13.70.00.3.50	10-04-13	01:00:00	Yes	No	
1	6085741	Event Entry	Event Entry	No	DCW13.70.00.3.50	10-04-13	01:00:00	Yes	No	
1	6085742	Event Entry Comment	Event Entry Comment	No	DCW13.70.00.3.00	09-08-10	01:00:00	Yes	No	
1	6085743	Approval Group	Approval Groups	No	DCW13.70.00.3.00	30-04-12	01:00:00	Yes	No	
1	6085744	Detailed Approval Entry	Detailed Approval Entry	No	DCW13.70.00.3.02.01	27-02-13	01:00:00	Yes	No	
1	6085746	Approval User	Approval User	No	DCW13.70.00.3.02.01	27-02-13	01:00:00	Yes	No	
1	6085747	Temp. Dtld. Approval Sum. Rel.	Temp. Dtld. Approval Sum. Rel.	No	DCW13.70.00.3.02	11-11-12	01:00:00	Yes	No	
1	6085748	Approval User Dimension	Approval User Dimension	No	DCW13.70.00.3.02.01	27-02-13	01:00:00	Yes	No	
1	6085749	Approval Sharing	Approval Sharing	No	DCW13.70.00.3.02.01	27-02-13	01:00:00	Yes	No	
1	6085750	Dtld. Approval Entry Dimension	Dtld. Approval Entry Dimension	No	DCW13.70.00.3.00	11-04-12	01:00:00	Yes	No	
1	6085751	Approval Group Dimension	Approval Group Dimension	No	DCW13.70.00.3.00	11-04-12	01:00:00	Yes	No	
1	6085752	Posted Detailed Approval Entry	Posted Detailed Approval Entry	No	DCW13.70.00.3.02.01	27-02-13	01:00:00	Yes	No	
1	6085753	Posted Dtld. Appvl. Entry Dim.	Posted Detailed Approval Entry Dimension	No	DCW13.70.00.3.00	11-04-12	01:00:00	Yes	No	
1	6085754	Document Capture Test	Document Capture Test	No	DCW13.70.00.3.02	11-11-12	01:00:00	Yes	No	
1	6085755	Document Capture Test Message	Document Capture Test Message	No	DCW13.70.00.3.02	11-11-12	01:00:00	Yes	No	
1	6085756	Temp. Document	Document	No	DCW13.70.00.3.50.07	03-03-14	01:00:00	Yes	No	
1	6085757	Record Barcode	Record Barcode	No	DCW13.70.00.3.50.02	14-10-13	01:00:00	Yes	No	
1	6085758	DC Change Log Table	Document Capture Change Log Table	No	DCW13.70.00.3.50	23-08-13	01:00:00	Yes	No	
1	6085759	Document Category Ident. Field	Identification Field	No	DCW13.70.00.3.50	15-07-13	01:00:00	Yes	No	
1	6085760	Temp. Lookup Record ID	Temp. Lookup Record ID	No	DCW13.70.00.3.50	23-08-13	01:00:00	Yes	No	
1	6085761	Purch. Doc. Match Spec.	Match Specification	No	DCW13.70.00.3.50.05	19-11-13	01:00:00	Yes	No	
1	6085762	Table Filter Field	Table Filter Field	No	DCW13.70.00.3.50.07	17-03-14	01:00:00	Yes	No	
1	6085763	Record ID Tree	Record ID Tree	No	DCW13.70.00.3.50	23-08-13	01:00:00	Yes	No	
1	6086001	Web User	Web User	No	DCW13.70.00.3.02.01	27-02-13	01:00:00	Yes	No	
1	6086002	Web User Mostly Used	Web User Mostly Used	No	DCW15.00.00.3.50.01	30-09-13	01:00:00	Yes	No	
1	6086003	Web User List	User List	No	DCW13.70.00.3.02	24-11-12	01:00:00	Yes	No	
1	6086004	Web User List Item	User List Item	No	DCW13.70.00.3.02	24-11-12	01:00:00	Yes	No	
1	6086005	Web Document Search	Web Document Search	No	DCW13.70.00.3.02.01	27-02-13	01:00:00	Yes	No	
1	6086006	Web User Company	Web User Company	No	DCW13.70.00.3.02.01	27-02-13	01:00:00	Yes	No	
1	6086007	Web Language	Web Language	No	DCW13.70.00.3.01	04-07-12	01:00:00	Yes	No	
1	6086008	Web Help Line	Web Help Line	No	DCW13.70.00.3.01	03-08-12	01:00:00	Yes	No	
1	99000750	Work Shift	Work Shift	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000751	Shop Calendar	Shop Calendar	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000752	Shop Calendar Working Days	Shop Calendar Working Days	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000753	Shop Calendar Holiday	Shop Calendar Holiday	No	NAVW16.00.01	14-08-09	12:00:00	Yes	No	
1	99000754	Work Center	Work Center	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
1	99000756	Work Center Group	Work Center Group	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000757	Calendar Entry	Calendar Entry	No	NAVW17.10.00.37221	28-06-14	12:00:00	Yes	No	
1	99000758	Machine Center	Machine Center	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
1	99000760	Calendar Absence Entry	Calendar Absence Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000761	Stop	Stop	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000762	Scrap	Scrap	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000763	Routing Header	Routing Header	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000764	Routing Line	Routing Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000765	Manufacturing Setup	Manufacturing Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000770	Manufacturing Comment Line	Manufacturing Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000771	Production BOM Header	Production BOM Header	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000772	Production BOM Line	Production BOM Line	No	NAVW17.10.00.36366	01-04-14	12:00:00	Yes	No	
1	99000773	Family	Family	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000774	Family Line	Family Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000775	Routing Comment Line	Routing Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000776	Production BOM Comment Line	Production BOM Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000777	Routing Link	Routing Link	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000778	Standard Task	Standard Task	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000779	Production BOM Version	Production BOM Version	No	NAVW17.10.00.36366	01-04-14	12:00:00	Yes	No	
1	99000780	Capacity Unit of Measure	Capacity Unit of Measure	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000781	Standard Task Tool	Standard Task Tool	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	99000782	Standard Task Personnel	Standard Task Personnel	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	99000783	Standard Task Description	Standard Task Description	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	99000784	Standard Task Quality Measure	Standard Task Quality Measure	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	99000785	Quality Measure	Quality Measure	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000786	Routing Version	Routing Version	No	NAVW17.10.00.36281	13-03-14	12:00:00	Yes	No	
1	99000788	Production Matrix BOM Line	Production Matrix BOM Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000789	Production Matrix  BOM Entry	Production Matrix  BOM Entry	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	99000790	Where-Used Line	Where-Used Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000799	Order Tracking Entry	Order Tracking Entry	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	99000800	Sales Planning Line	Sales Planning Line	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	99000802	Routing Tool	Routing Tool	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	99000803	Routing Personnel	Routing Personnel	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	99000805	Routing Quality Measure	Routing Quality Measure	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	99000829	Planning Component	Planning Component	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
1	99000830	Planning Routing Line	Planning Routing Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000832	Item Availability Line	Item Availability Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000846	Planning Buffer	Planning Buffer	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000848	Registered Absence	Registered Absence	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000849	Action Message Entry	Action Message Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000850	Planning Assignment	Planning Assignment	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000851	Production Forecast Name	Production Forecast Name	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	99000852	Production Forecast Entry	Production Forecast Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000853	Inventory Profile	Inventory Profile	No	NAVW17.10.00.38053	25-09-14	12:00:00	Yes	No	
1	99000854	Inventory Profile Track Buffer	Inventory Profile Track Buffer	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	99000855	Untracked Planning Element	Untracked Planning Element	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	99000866	Capacity Constrained Resource	Capacity Constrained Resource	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	99000875	Order Promising Setup	Order Promising Setup	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	99000880	Order Promising Line	Order Promising Line	No	NAVW17.10.00.36897	29-05-14	12:00:00	Yes	No	
1	99008535	TempBlob	TempBlob	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	2000000004	Permission Set	Permission Set	No		25-05-05	12:00:00	Yes	No	
1	2000000005	Permission	Permission	No		25-05-05	12:00:00	Yes	No	
1	2000000006	Company	Company	No		25-05-05	12:00:00	Yes	No	
1	2000000053	Access Control	Access Control	No		25-05-05	12:00:00	Yes	No	
1	2000000065	Send-To Program	Send-To Program	No		26-09-14	12:00:00	Yes	No	
1	2000000066	Style Sheet	Style Sheet	No		26-09-14	12:00:00	Yes	No	
1	2000000067	User Default Style Sheet	User Default Style Sheet	No		26-09-14	12:00:00	Yes	No	
1	2000000068	Record Link	Record Link	No		26-09-14	12:00:00	Yes	No	
1	2000000069	Client Add-in	Client Add-in	No		26-09-14	12:00:00	Yes	No	
1	2000000071	Object Metadata	Object Metadata	No		26-09-14	12:00:00	Yes	No	
1	2000000072	Profile	Profile	No		26-09-14	12:00:00	Yes	No	
1	2000000073	User Personalization	User Personalization	No		26-09-14	12:00:00	Yes	No	
1	2000000074	Profile Metadata	Profile Metadata	No		26-09-14	12:00:00	Yes	No	
1	2000000075	User Metadata	User Metadata	No		26-09-14	12:00:00	Yes	No	
1	2000000076	Web Service	Web Service	No		26-09-14	12:00:00	Yes	No	
1	2000000078	Chart	Chart	No		26-09-14	12:00:00	Yes	No	
1	2000000079	Object Tracking	Object Tracking	No		26-09-14	12:00:00	Yes	No	
1	2000000080	Page Data Personalization	Page Data Personalization	No		26-09-14	12:00:00	Yes	No	
1	2000000100	Debugger Breakpoint	Debugger Breakpoint	No		26-09-14	12:00:00	Yes	No	
1	2000000104	Debugger Watch	Debugger Watch	No		26-09-14	12:00:00	Yes	No	
1	2000000110	Active Session	Active Session	No		26-09-14	12:00:00	Yes	No	
1	2000000111	Session Event	Session Event	No		26-09-14	12:00:00	Yes	No	
1	2000000112	Server Instance	Server Instance	No		26-09-14	12:00:00	Yes	No	
1	2000000114	Document Service	Document Service	No		26-09-14	12:00:00	Yes	No	
1	2000000120	User	User	No		26-09-14	12:00:00	Yes	No	
1	2000000121	User Property	User Property	No		26-09-14	12:00:00	Yes	No	
1	2000000130	Device	Device	No		26-09-14	12:00:00	Yes	No	
3	1	Chart of Accounts	Chart of Accounts	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	2	General Journal - Test	General Journal - Test	No	NAVW17.10,PM7.10.00.2.14	18-10-13	09:36:46	Yes	No	
3	3	G/L Register	G/L Register	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	4	Detail Trial Balance	Detail Trial Balance	No	NAVW17.10.00.36366	01-04-14	12:00:00	Yes	No	
3	5	Receivables-Payables	Receivables-Payables	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	6	Trial Balance	Trial Balance	No	NAVW17.10.00.37563	02-08-14	12:00:00	Yes	No	
3	7	Trial Balance/Previous Year	Trial Balance/Previous Year	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	8	Budget	Budget	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
3	9	Trial Balance/Budget	Trial Balance/Budget	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
3	10	Closing Trial Balance	Closing Trial Balance	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
3	12	VAT Statement	VAT Statement	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	13	VAT Register	VAT Register	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	14	Consolidation - Test Database	Consolidation - Test Database	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	15	Consolidation - Test File	Consolidation - Test File	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	16	G/L Consolidation Eliminations	G/L Consolidation Eliminations	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	17	Consolidated Trial Balance	Consolidated Trial Balance	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
3	18	Consolidated Trial Balance (4)	Consolidated Trial Balance (4)	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	19	VAT- VIES Declaration Tax Auth	VAT- VIES Declaration Tax Auth	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	20	Calc. and Post VAT Settlement	Calc. and Post VAT Settlement	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	21	No. Series	No. Series	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	22	No. Series Check	No. Series Check	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	23	G/L Document Nos.	G/L Document Nos.	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	24	Sales Taxes Collected	Sales Taxes Collected	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	25	Account Schedule	Account Schedule	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
3	27	Dimensions - Total	Dimensions - Total	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	28	Dimensions - Detail	Dimensions - Detail	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	29	Export Acc. Sched. to Excel	Export Acc. Sched. to Excel	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	30	Check Value Posting	Check Value Posting	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	31	VAT Exceptions	VAT Exceptions	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	32	VAT Registration No. Check	VAT Registration No. Check	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	33	Reconcile Cust. and Vend. Accs	Reconcile Cust. and Vend. Accs	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	34	Change Payment Tolerance	Change Payment Tolerance	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
3	35	Document Entries	Document Entries	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	36	Fiscal Year Balance	Fiscal Year Balance	No	NAVW17.10.00.37563	02-08-14	12:00:00	Yes	No	
3	37	Balance Comp. - Prev. Year	Balance Comp. - Prev. Year	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	38	Trial Balance by Period	Trial Balance by Period	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	81	Import Budget from Excel	Import Budget from Excel	No	NAVW17.10.00.38053	25-09-14	12:00:00	Yes	No	
3	82	Export Budget to Excel	Export Budget to Excel	No	NAVW17.10.00.35701	10-11-13	12:00:00	Yes	No	
3	83	Change Global Dimensions	Change Global Dimensions	No	NAVW17.10.00.37563	02-08-14	12:00:00	Yes	No	
3	84	Update Analysis Views	Update Analysis Views	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
3	85	Copy - VAT Posting Setup	Copy - VAT Posting Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
3	86	Adjust Add. Reporting Currency	Adjust Add. Reporting Currency	No	NAVW17.10.00.36703	10-05-14	12:00:00	Yes	No	
3	87	Copy - General Posting Setup	Copy - General Posting Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
3	88	VAT- VIES Declaration Disk	VAT- VIES Declaration Disk	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
3	90	Import Consolidation from DB	Import Consolidation from DB	No	NAVW17.10.00.37563	02-08-14	12:00:00	Yes	No	
3	91	Export Consolidation	Export Consolidation	No	NAVW17.10.00.37563	02-08-14	12:00:00	Yes	No	
3	92	Import Consolidation from File	Import Consolidation from File	No	NAVW17.10.00.37563	02-08-14	12:00:00	Yes	No	
3	93	Create Fiscal Year	Create Fiscal Year	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	94	Close Income Statement	Close Income Statement	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	95	Date Compress VAT Entries	Date Compress VAT Entries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
3	96	Copy G/L Budget	Copy G/L Budget	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	97	Date Compr. G/L Budget Entries	Date Compr. G/L Budget Entries	No	NAVW17.10.00.37563	02-08-14	12:00:00	Yes	No	
3	98	Date Compress General Ledger	Date Compress General Ledger	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	99	Delete Empty G/L Registers	Delete Empty G/L Registers	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
3	101	Customer - List	Customer - List	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	103	Customer Register	Customer Register	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	104	Customer - Detail Trial Bal.	Customer - Detail Trial Bal.	No	NAVW17.10.00.37799	28-08-14	12:00:00	Yes	No	
3	105	Customer - Summary Aging	Customer - Summary Aging	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	106	Customer Detailed Aging	Customer Detailed Aging	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
3	107	Customer - Order Summary	Customer - Order Summary	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	108	Customer - Order Detail	Customer - Order Detail	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	109	Customer - Summary Aging Simp.	Customer - Summary Aging Simp.	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	110	Customer - Labels	Customer - Labels	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
3	111	Customer - Top 10 List	Customer - Top 10 List	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	112	Sales Statistics	Sales Statistics	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	113	Customer/Item Sales	Customer/Item Sales	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	114	Salesperson - Sales Statistics	Salesperson - Sales Statistics	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	115	Salesperson - Commission	Salesperson - Commission	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	116	Statement	Statement	No	NAVW17.10.00.38053	25-09-14	12:00:00	Yes	No	
3	117	Reminder	Reminder	No	NAVW17.10.00.38053	25-09-14	12:00:00	Yes	No	
3	118	Finance Charge Memo	Finance Charge Memo	No	NAVW17.10.00.38053	25-09-14	12:00:00	Yes	No	
3	119	Customer - Sales List	Customer - Sales List	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	120	Aged Accounts Receivable	Aged Accounts Receivable	No	NAVW17.10.00.36897	29-05-14	12:00:00	Yes	No	
3	121	Customer - Balance to Date	Customer - Balance to Date	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	122	Reminder - Test	Reminder - Test	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	123	Finance Charge Memo - Test	Finance Charge Memo - Test	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	124	Sales Invoice Nos.	Sales Invoice Nos.	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	125	Sales Credit Memo Nos.	Sales Credit Memo Nos.	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	126	Reminder Nos.	Reminder Nos.	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	127	Finance Charge Memo Nos.	Finance Charge Memo Nos.	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	128	Customer Document Nos.	Customer Document Nos.	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	129	Customer - Trial Balance	Customer - Trial Balance	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	130	EC Sales List	EC Sales List	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	172	Create Recurring Sales Inv.	Create Recurring Sales Inv.	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
3	186	Update Finance Charge Text	Update Finance Charge Text	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
3	187	Update Reminder Text	Update Reminder Text	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
3	188	Create Reminders	Create Reminders	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	189	Suggest Reminder Lines	Suggest Reminder Lines	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	190	Issue Reminders	Issue Reminders	No	NAVW17.10.00.36897,NAVDK7.10.00.36897	29-05-14	12:00:00	Yes	No	
3	191	Create Finance Charge Memos	Create Finance Charge Memos	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	192	Suggest Fin. Charge Memo Lines	Suggest Fin. Charge Memo Lines	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
3	193	Issue Finance Charge Memos	Issue Finance Charge Memos	No	NAVW17.10.00.37221,NAVDK7.10.00.37221,EFAK7.10.00.3.07	13-11-14	15:19:48	Yes	No	
3	198	Date Compress Customer Ledger	Date Compress Customer Ledger	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
3	202	Sales Document - Test	Sales Document - Test	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
